STATE_ABBR,AMA_SITE_CODE,AQS_POC,PROGRAM,YEAR,QUARTER,SAMPLE_DATE,SAMPLE_START_TIME,AQS_PARAMETER_CODE,AQS_PARAMETER_NAME,DATA_SOURCE,DURATION_DESC,SAMPLE_VALUE_REPORTED,AQS_UNIT_CODE,UNIT_DESC,SAMPLING_FREQUENCY_CODE,COMMENT,SAMPLE_VALUE_STD_FINAL_UG_M3,SAMPLE_VALUE_STD_FINAL_TYPE,AQS_PARAMETER_CODE_FINAL,AQS_PARAMETER_NAME_FINAL,ALTERNATE_MDL,MDL_STD_UG_M3,MDL_TYPE,AQS_NULL_DATA_CODE,AQS_QUALIFIER_01,AQS_QUALIFIER_02,AQS_QUALIFIER_03,AQS_QUALIFIER_04,AQS_QUALIFIER_05,AQS_QUALIFIER_06,AQS_QUALIFIER_07,AQS_QUALIFIER_08,AQS_QUALIFIER_09,AQS_QUALIFIER_10,AQS_METHOD_CODE,SAMPLE_COLLECTION_DESC,SAMPLE_ANALYSIS_DESC,SAMPLE_VALUE_FLAG,BELOW_MDL_FLAG,CENSUS_TRACT_ID,CENSUS_TRACT_POPULATION_2010,MONITOR_LATITUDE,MONITOR_LONGITUDE
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,2,03-May-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.022,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,2,09-May-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.01,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,2,12-May-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.017,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,2,15-May-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.019,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,2,18-May-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0.00712,105,UG/CU METER (LC),3,,0.00712,L,88110,Cadmium (PM2.5),,0.013,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,Y,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,2,21-May-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0.0099,105,UG/CU METER (LC),3,,0.0099,L,88110,Cadmium (PM2.5),,0.013,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,Y,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2012,1,15-Feb-12,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.022,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,2,27-May-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,,105,UG/CU METER (LC),3,,,L,88110,Cadmium (PM2.5),,0.01,MIN_OF_ALT_MDL,AN,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,2,03-Apr-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.01,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,2,05-Jun-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0.0116,105,UG/CU METER (LC),3,,0.0116,L,88110,Cadmium (PM2.5),,0.017,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,Y,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,2,08-Jun-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.019,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,2,11-Jun-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.019,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,2,14-Jun-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.017,ENTITY_ENTERED,,5,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,2,20-Jun-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.01,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,2,23-Jun-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0.0128,105,UG/CU METER (LC),3,,0.0128,L,88110,Cadmium (PM2.5),,0.017,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,Y,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,2,26-Jun-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0.00349,105,UG/CU METER (LC),3,,0.00349,L,88110,Cadmium (PM2.5),,0.01,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,Y,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,2,29-Jun-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.022,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,3,02-Jul-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.022,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,3,08-Jul-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.019,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,3,14-Jul-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.017,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,3,17-Jul-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.017,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,2,24-May-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.019,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,1,20-Feb-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0.00701,105,UG/CU METER (LC),3,,0.00701,L,88110,Cadmium (PM2.5),,0.01,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,Y,34013023200,3453,40.720989,-74.192892
NJ,340230006,6,PM2.5 SPECIATION NETWORK,2007,3,05-Jul-07,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),6,,0,L,88110,Cadmium (PM2.5),,0.017,ENTITY_ENTERED,,,,,,,,,,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34023006206,1841,40.472825,-74.422403
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,1,03-Jan-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.01,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,1,06-Jan-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.019,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,1,09-Jan-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.01,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,1,12-Jan-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.019,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,1,18-Jan-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.01,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,1,21-Jan-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.01,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,1,27-Jan-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0.0135,105,UG/CU METER (LC),3,,0.0135,L,88110,Cadmium (PM2.5),,0.013,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,1,30-Jan-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0.00933,105,UG/CU METER (LC),3,,0.00933,L,88110,Cadmium (PM2.5),,0.017,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,Y,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,1,02-Feb-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.01,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,1,05-Feb-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.01,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,1,08-Feb-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.01,ENTITY_ENTERED,,5,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,2,09-Apr-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0.00467,105,UG/CU METER (LC),3,,0.00467,L,88110,Cadmium (PM2.5),,0.01,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,Y,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,1,17-Feb-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0.00934,105,UG/CU METER (LC),3,,0.00934,L,88110,Cadmium (PM2.5),,0.01,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,Y,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,2,06-Apr-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.022,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,1,23-Feb-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.01,ENTITY_ENTERED,,5,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,1,26-Feb-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.01,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,1,02-Mar-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,,105,UG/CU METER (LC),3,,,L,88110,Cadmium (PM2.5),,0.01,MIN_OF_ALT_MDL,AG,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,1,04-Mar-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.019,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,1,10-Mar-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.01,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,1,13-Mar-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0.0187,105,UG/CU METER (LC),3,,0.0187,L,88110,Cadmium (PM2.5),,0.01,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,1,16-Mar-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.01,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,1,19-Mar-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.022,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,1,22-Mar-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0.007,105,UG/CU METER (LC),3,,0.007,L,88110,Cadmium (PM2.5),,0.01,ENTITY_ENTERED,,5,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,Y,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,1,28-Mar-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.01,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,1,31-Mar-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.01,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,3,26-Jul-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.022,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,1,14-Feb-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.019,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,4,29-Dec-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.01,ENTITY_ENTERED,,5,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,3,20-Jul-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,,105,UG/CU METER (LC),3,,,L,88110,Cadmium (PM2.5),,0.01,MIN_OF_ALT_MDL,AV,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,4,11-Nov-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0.0035,105,UG/CU METER (LC),3,,0.0035,L,88110,Cadmium (PM2.5),,0.022,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,Y,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,4,17-Nov-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0.011,105,UG/CU METER (LC),3,,0.011,L,88110,Cadmium (PM2.5),,0.013,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,Y,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,4,20-Nov-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0.00233,105,UG/CU METER (LC),3,,0.00233,L,88110,Cadmium (PM2.5),,0.022,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,Y,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,4,23-Nov-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.01,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,4,26-Nov-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.01,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,4,29-Nov-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.01,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,4,05-Dec-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,,105,UG/CU METER (LC),3,,,L,88110,Cadmium (PM2.5),,0.01,MIN_OF_ALT_MDL,AV,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,4,08-Dec-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,,105,UG/CU METER (LC),3,,,L,88110,Cadmium (PM2.5),,0.01,MIN_OF_ALT_MDL,AV,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,4,11-Dec-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0.00234,105,UG/CU METER (LC),3,,0.00234,L,88110,Cadmium (PM2.5),,0.01,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,Y,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,4,14-Dec-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0.0105,105,UG/CU METER (LC),3,,0.0105,L,88110,Cadmium (PM2.5),,0.01,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,4,17-Dec-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0.0141,105,UG/CU METER (LC),3,,0.0141,L,88110,Cadmium (PM2.5),,0.013,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,4,05-Nov-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0.00234,105,UG/CU METER (LC),3,,0.00234,L,88110,Cadmium (PM2.5),,0.01,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,Y,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,4,23-Dec-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0.00889,105,UG/CU METER (LC),3,,0.00889,L,88110,Cadmium (PM2.5),,0.013,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,Y,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2011,4,02-Nov-11,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0.021,105,UG/CU METER (LC),3,,0.021,L,88110,Cadmium (PM2.5),,0.01,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2012,1,01-Jan-12,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.022,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34013023200,3453,40.720989,-74.192892
NJ,340130003,5,PM2.5 SPECIATION NETWORK,2012,1,04-Jan-12,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.022,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34013023200,3453,40.720989,-74.192892
